DATE,MATRIX,SAMPLE NAME,LOCATION,STATE NAME,CAS NUMBER,SUBSTANCE,RESULT,UNIT,REPORTING LIMIT,REPORTING LIMIT UNIT,DETECTED,LATITUDE,LONGITUDE
TIME,CAT,ID,ID,ID,ID,CAT,CONT,CAT,CONT,CAT,CAT/SENSITIVE,CONT,CONT
08/19/2010 12:00 AM,Air,0082402-01,GPMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000405,ug/m3,false,2,39507
08/19/2010 12:00 AM,Air,0082402-01,GPMS,Mississippi,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000698,ug/m3,false,18,39507
08/19/2010 12:00 AM,Air,0082402-01,GPMS,Mississippi,91-20-3,Naphthalene,0.09,ug/m3,0.00143,ug/m3,true,7,39507
08/19/2010 12:00 AM,Air,0082404-01,PEFL,Florida,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000439,ug/m3,false,19,32508
08/19/2010 12:00 AM,Air,0082404-01,PEFL,Florida,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000757,ug/m3,false,64,32508
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.034,ug/m3,false,90,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,218-01-9,Chrysene,,ug/m3,0.034,ug/m3,false,16,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.034,ug/m3,false,28,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.034,ug/m3,false,41,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.034,ug/m3,false,73,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.034,ug/m3,false,52,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,91-20-3,Naphthalene,0.0026,ug/m3,0.034,ug/m3,true,31,70041
08/19/2010 12:00 AM,Air,V06-20100818-1915-PUF,V06,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.034,ug/m3,false,3,70041
08/19/2010 12:00 AM,Air,GI09-20100818-0953-24,GI09,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.73,ug/m3,false,20,70357
08/19/2010 12:00 AM,Air,GI09-20100818-0953-24,GI09,Louisiana,71-43-2,Benzene,,ug/m3,0.54,ug/m3,false,98,70357
08/19/2010 12:00 AM,Air,GI09-20100818-0953-24,GI09,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.73,ug/m3,false,81,70357
08/19/2010 12:00 AM,Air,GI09-20100818-0953-24,GI09,Louisiana,95-47-6,o-Xylene,,ug/m3,0.73,ug/m3,false,56,70357
08/19/2010 12:00 AM,Air,GI09-20100818-0953-24,GI09,Louisiana,108-88-3,Toluene,,ug/m3,0.63,ug/m3,false,43,70357
08/19/2010 12:00 AM,Air,GI09-20100818-0950-P,GI09,Louisiana,EDF-213,PM2.5,4.59,ug/m3,0,,true,79,70357
08/19/2010 12:00 AM,Air,V06-20100818-0925-24,V06,Louisiana,95-47-6,o-Xylene,,ug/m3,0.81,ug/m3,false,85,70041
08/19/2010 12:00 AM,Air,V06-20100818-0925-24,V06,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.81,ug/m3,false,2,70041
08/19/2010 12:00 AM,Air,V06-20100818-0925-24,V06,Louisiana,108-88-3,Toluene,,ug/m3,0.7,ug/m3,false,87,70041
08/19/2010 12:00 AM,Air,V06-20100818-0925-24,V06,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.81,ug/m3,false,52,70041
08/19/2010 12:00 AM,Air,V06-20100818-0925-24,V06,Louisiana,71-43-2,Benzene,,ug/m3,0.6,ug/m3,false,26,70041
08/19/2010 12:00 AM,Air,V06-20100818-0925-P,V06,Louisiana,EDF-213,PM2.5,4.57,ug/m3,0,,true,51,70041
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.031,ug/m3,false,94,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.031,ug/m3,false,5,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.031,ug/m3,false,10,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.031,ug/m3,false,86,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,218-01-9,Chrysene,,ug/m3,0.031,ug/m3,false,57,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.031,ug/m3,false,74,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,91-20-3,Naphthalene,0.035,ug/m3,0.031,ug/m3,true,90,70032
08/19/2010 12:00 AM,Air,C04-20100818-0830-PUF,C04,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.031,ug/m3,false,10,70032
08/19/2010 12:00 AM,Air,C04-20100818-0825-24,C04,Louisiana,179601-23-1,m p-Xylene,1.1,ug/m3,1,ug/m3,true,66,70032
08/19/2010 12:00 AM,Air,C04-20100818-0825-24,C04,Louisiana,71-43-2,Benzene,,ug/m3,0.73,ug/m3,false,76,70032
08/19/2010 12:00 AM,Air,C04-20100818-0825-24,C04,Louisiana,100-41-4,Ethylbenzene,,ug/m3,1,ug/m3,false,36,70032
08/19/2010 12:00 AM,Air,C04-20100818-0825-24,C04,Louisiana,108-88-3,Toluene,1.8,ug/m3,0.87,ug/m3,true,6,70032
08/19/2010 12:00 AM,Air,C04-20100818-0825-24,C04,Louisiana,95-47-6,o-Xylene,,ug/m3,1,ug/m3,false,51,70032
08/19/2010 12:00 AM,Air,C04-20100818-0838-P,C04,Louisiana,EDF-213,PM2.5,6.78,ug/m3,0,,true,6,70032
08/19/2010 12:00 AM,Air,V03-20100818-0840-P,V03,Louisiana,EDF-213,PM2.5,4.36,ug/m3,0,,true,21,70041
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.033,ug/m3,false,49,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.033,ug/m3,false,53,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,218-01-9,Chrysene,,ug/m3,0.033,ug/m3,false,55,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.033,ug/m3,false,76,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.033,ug/m3,false,43,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.033,ug/m3,false,15,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.033,ug/m3,false,83,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0821-PUF,GI08,Louisiana,91-20-3,Naphthalene,0.016,ug/m3,0.033,ug/m3,true,10,70358
08/19/2010 12:00 AM,Air,V02-20100818-0810-24,V02,Louisiana,95-47-6,o-Xylene,,ug/m3,0.73,ug/m3,false,95,70091
08/19/2010 12:00 AM,Air,V02-20100818-0810-24,V02,Louisiana,108-88-3,Toluene,2.1,ug/m3,0.63,ug/m3,true,8,70091
08/19/2010 12:00 AM,Air,V02-20100818-0810-24,V02,Louisiana,179601-23-1,m p-Xylene,1.6,ug/m3,0.73,ug/m3,true,63,70091
08/19/2010 12:00 AM,Air,V02-20100818-0810-24,V02,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.73,ug/m3,false,2,70091
08/19/2010 12:00 AM,Air,V02-20100818-0810-24,V02,Louisiana,71-43-2,Benzene,0.72,ug/m3,0.54,ug/m3,true,57,70091
08/19/2010 12:00 AM,Air,GI08-20100818-0802-P,GI08,Louisiana,EDF-213,PM2.5,5.77,ug/m3,0,,true,45,70358
08/19/2010 12:00 AM,Air,V02-20100818-0810-P,V02,Louisiana,EDF-213,PM2.5,6.75,ug/m3,0,,true,92,70091
08/19/2010 12:00 AM,Air,GI08-20100818-0758-24,GI08,Louisiana,100-41-4,Ethylbenzene,,ug/m3,1.2,ug/m3,false,62,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0758-24,GI08,Louisiana,71-43-2,Benzene,,ug/m3,0.86,ug/m3,false,38,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0758-24,GI08,Louisiana,179601-23-1,m p-Xylene,,ug/m3,1.2,ug/m3,false,28,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0758-24,GI08,Louisiana,108-88-3,Toluene,,ug/m3,1,ug/m3,false,47,70358
08/19/2010 12:00 AM,Air,GI08-20100818-0758-24,GI08,Louisiana,95-47-6,o-Xylene,,ug/m3,1.2,ug/m3,false,71,70358
08/19/2010 12:00 AM,Air,C05-20100818-0720-24,C05,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.7,ug/m3,false,44,70085
08/19/2010 12:00 AM,Air,C05-20100818-0720-24,C05,Louisiana,95-47-6,o-Xylene,,ug/m3,0.7,ug/m3,false,6,70085
08/19/2010 12:00 AM,Air,C05-20100818-0720-24,C05,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.7,ug/m3,false,79,70085
08/19/2010 12:00 AM,Air,C05-20100818-0720-24,C05,Louisiana,108-88-3,Toluene,0.97,ug/m3,0.61,ug/m3,true,92,70085
08/19/2010 12:00 AM,Air,C05-20100818-0720-24,C05,Louisiana,71-43-2,Benzene,0.66,ug/m3,0.51,ug/m3,true,73,70085
08/19/2010 12:00 AM,Air,GI05-20100818-0732-24,GI05,,71-43-2,Benzene,,ug/m3,0.5,ug/m3,false,15,
08/19/2010 12:00 AM,Air,GI05-20100818-0732-24,GI05,,108-88-3,Toluene,,ug/m3,0.6,ug/m3,false,32,
08/19/2010 12:00 AM,Air,GI05-20100818-0732-24,GI05,,95-47-6,o-Xylene,,ug/m3,0.69,ug/m3,false,82,
08/19/2010 12:00 AM,Air,GI05-20100818-0732-24,GI05,,179601-23-1,m p-Xylene,,ug/m3,0.69,ug/m3,false,22,
08/19/2010 12:00 AM,Air,GI05-20100818-0732-24,GI05,,100-41-4,Ethylbenzene,,ug/m3,0.69,ug/m3,false,61,
08/19/2010 12:00 AM,Air,GI05-20100818-0730-P,GI05,,EDF-213,PM2.5,4.79,ug/m3,0,,true,81,
08/19/2010 12:00 AM,Air,C05-20100818-0730-P,C05,Louisiana,EDF-213,PM2.5,5.96,ug/m3,0,,true,56,70085
08/19/2010 12:00 AM,Air,C02-20100818-0646-P,C02,Louisiana,EDF-213,PM2.5,5.99,ug/m3,0,,true,97,70085
08/19/2010 12:00 AM,Air,V03-20100818-0840-24,V03,Louisiana,71-43-2,Benzene,,ug/m3,0.5,ug/m3,false,50,70041
08/19/2010 12:00 AM,Air,V03-20100818-0840-24,V03,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.69,ug/m3,false,10,70041
08/19/2010 12:00 AM,Air,V03-20100818-0840-24,V03,Louisiana,108-88-3,Toluene,,ug/m3,0.6,ug/m3,false,61,70041
08/19/2010 12:00 AM,Air,V03-20100818-0840-24,V03,Louisiana,95-47-6,o-Xylene,,ug/m3,0.69,ug/m3,false,1,70041
08/19/2010 12:00 AM,Air,V03-20100818-0840-24,V03,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.69,ug/m3,false,76,70041
08/18/2010 12:00 AM,Air,0082005-03,WAMS,Mississippi,71-43-2,Benzene,0.59,ug/m3,0.05,ug/m3,true,4,39576
08/18/2010 12:00 AM,Air,0082004-02,PEFL,Florida,100-41-4,Ethylbenzene,0.16,ug/m3,0.05,ug/m3,true,54,32508
08/18/2010 12:00 AM,Air,0082002-02,GPMS,Mississippi,95-47-6,o-Xylene,0.1,ug/m3,0.04,ug/m3,true,21,39507
08/18/2010 12:00 AM,Air,0082002-02,GPMS,Mississippi,108-88-3,Toluene,0.58,ug/m3,0.04,ug/m3,true,90,39507
08/18/2010 12:00 AM,Air,0082001-02,FAAL,Alabama,71-43-2,Benzene,0.34,ug/m3,0.05,ug/m3,true,87,36532
08/18/2010 12:00 AM,Air,0082003-03,PCFL,Florida,71-43-2,Benzene,0.14,ug/m3,0.05,ug/m3,true,47,32408
08/18/2010 12:00 AM,Air,0082004-02,PEFL,Florida,108-88-3,Toluene,1.34,ug/m3,0.04,ug/m3,true,75,32508
08/18/2010 12:00 AM,Air,0082001-02,FAAL,Alabama,95-47-6,o-Xylene,0.11,ug/m3,0.04,ug/m3,true,80,36532
08/18/2010 12:00 AM,Air,0082001-02,FAAL,Alabama,108-88-3,Toluene,0.62,ug/m3,0.04,ug/m3,true,85,36532
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,56-55-3,Benz[a]anthracene,,ug/m3,0.0000585,ug/m3,false,71,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,205-99-2,Benzo(b)fluoranthene,0.000193,ug/m3,0.0000782,ug/m3,true,78,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,207-08-9,Benzo[k]fluoranthene,0.000056,ug/m3,0.0000531,ug/m3,true,99,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,218-01-9,Chrysene,0.000349,ug/m3,0.0000459,ug/m3,true,14,39576
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,91-20-3,Naphthalene,0.00393,ug/m3,0.00185,ug/m3,true,86,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000425,ug/m3,false,76,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,218-01-9,Chrysene,0.0000928,ug/m3,0.0000532,ug/m3,true,40,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000614,ug/m3,false,0,32408
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,207-08-9,Benzo[k]fluoranthene,0.0000581,ug/m3,0.0000508,ug/m3,true,37,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,218-01-9,Chrysene,0.000338,ug/m3,0.000044,ug/m3,true,71,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,0.000109,ug/m3,0.0000367,ug/m3,true,84,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,91-20-3,Naphthalene,0.07,ug/m3,0.0016,ug/m3,true,1,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000454,ug/m3,false,59,39576
08/18/2010 12:00 AM,Air,0082005-02,WAMS,Mississippi,50-32-8,Benzo[a]pyrene,0.0000858,ug/m3,0.0000541,ug/m3,true,74,39576
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,56-55-3,Benz[a]anthracene,,ug/m3,0.000077,ug/m3,false,33,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000712,ug/m3,false,58,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.000103,ug/m3,false,38,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000699,ug/m3,false,55,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000598,ug/m3,false,21,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000483,ug/m3,false,83,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,91-20-3,Naphthalene,0.01,ug/m3,0.00211,ug/m3,true,30,36532
08/18/2010 12:00 AM,Air,0082001-01,FAAL,Alabama,218-01-9,Chrysene,,ug/m3,0.0000605,ug/m3,false,58,36532
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,56-55-3,Benz[a]anthracene,,ug/m3,0.0000581,ug/m3,false,66,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000537,ug/m3,false,57,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000778,ug/m3,false,86,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000527,ug/m3,false,33,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000451,ug/m3,false,87,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000365,ug/m3,false,58,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,91-20-3,Naphthalene,0.03,ug/m3,0.00159,ug/m3,true,19,39507
08/18/2010 12:00 AM,Air,0082002-01,GPMS,Mississippi,218-01-9,Chrysene,0.000098,ug/m3,0.0000457,ug/m3,true,72,39507
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,193-39-5,Indeno[1 2 3-cd]pyrene,0.000108,ug/m3,0.0000351,ug/m3,true,43,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000434,ug/m3,false,84,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,91-20-3,Naphthalene,0.07,ug/m3,0.00153,ug/m3,true,41,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,56-55-3,Benz[a]anthracene,,ug/m3,0.0000559,ug/m3,false,98,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,50-32-8,Benzo[a]pyrene,0.0000862,ug/m3,0.0000517,ug/m3,true,54,39576
08/18/2010 12:00 AM,Air,0082005-01,WAMS,Mississippi,205-99-2,Benzo(b)fluoranthene,0.000187,ug/m3,0.0000749,ug/m3,true,84,39576
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000906,ug/m3,false,30,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000626,ug/m3,false,21,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,56-55-3,Benz[a]anthracene,,ug/m3,0.0000677,ug/m3,false,86,32408
08/18/2010 12:00 AM,Air,0082003-01,PCFL,Florida,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000525,ug/m3,false,90,32408
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,56-55-3,Benz[a]anthracene,,ug/m3,0.0000677,ug/m3,false,15,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,50-32-8,Benzo[a]pyrene,,ug/m3,0.0000626,ug/m3,false,25,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.0000907,ug/m3,false,96,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.0000615,ug/m3,false,23,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.0000526,ug/m3,false,99,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.0000425,ug/m3,false,72,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,91-20-3,Naphthalene,0.02,ug/m3,0.00185,ug/m3,true,58,32508
08/18/2010 12:00 AM,Air,0082004-01,PEFL,Florida,218-01-9,Chrysene,0.00012,ug/m3,0.0000532,ug/m3,true,84,32508
08/18/2010 12:00 AM,Air,0082005-03,WAMS,Mississippi,95-47-6,o-Xylene,0.18,ug/m3,0.04,ug/m3,true,16,39576
08/18/2010 12:00 AM,Air,0082005-03,WAMS,Mississippi,108-88-3,Toluene,1.26,ug/m3,0.04,ug/m3,true,95,39576
08/18/2010 12:00 AM,Air,0082004-02,PEFL,Florida,71-43-2,Benzene,0.41,ug/m3,0.05,ug/m3,true,74,32508
08/18/2010 12:00 AM,Air,0082001-02,FAAL,Alabama,100-41-4,Ethylbenzene,0.1,ug/m3,0.05,ug/m3,true,43,36532
08/18/2010 12:00 AM,Air,0082003-03,PCFL,Florida,100-41-4,Ethylbenzene,,ug/m3,0.05,ug/m3,false,14,32408
08/18/2010 12:00 AM,Air,0082002-02,GPMS,Mississippi,100-41-4,Ethylbenzene,0.1,ug/m3,0.05,ug/m3,true,70,39507
08/18/2010 12:00 AM,Air,0082002-02,GPMS,Mississippi,179601-23-1,m p-Xylene,0.26,ug/m3,0.05,ug/m3,true,94,39507
08/18/2010 12:00 AM,Air,0082003-03,PCFL,Florida,95-47-6,o-Xylene,0.04,ug/m3,0.04,ug/m3,true,9,32408
08/18/2010 12:00 AM,Air,0082003-03,PCFL,Florida,108-88-3,Toluene,0.2,ug/m3,0.04,ug/m3,true,10,32408
08/18/2010 12:00 AM,Air,0082003-03,PCFL,Florida,179601-23-1,m p-Xylene,0.08,ug/m3,0.05,ug/m3,true,53,32408
08/18/2010 12:00 AM,Air,0082004-02,PEFL,Florida,179601-23-1,m p-Xylene,0.53,ug/m3,0.05,ug/m3,true,20,32508
08/18/2010 12:00 AM,Air,0082004-02,PEFL,Florida,95-47-6,o-Xylene,0.19,ug/m3,0.04,ug/m3,true,76,32508
08/18/2010 12:00 AM,Air,0082002-02,GPMS,Mississippi,71-43-2,Benzene,0.38,ug/m3,0.05,ug/m3,true,59,39507
08/18/2010 12:00 AM,Air,0082005-03,WAMS,Mississippi,100-41-4,Ethylbenzene,0.17,ug/m3,0.05,ug/m3,true,53,39576
08/18/2010 12:00 AM,Air,0082005-03,WAMS,Mississippi,179601-23-1,m p-Xylene,0.45,ug/m3,0.05,ug/m3,true,69,39576
08/18/2010 12:00 AM,Air,0082001-02,FAAL,Alabama,179601-23-1,m p-Xylene,0.26,ug/m3,0.05,ug/m3,true,12,36532
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.034,ug/m3,false,62,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,205-99-2,Benzo(b)fluoranthene,,ug/m3,0.034,ug/m3,false,85,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.034,ug/m3,false,59,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,218-01-9,Chrysene,,ug/m3,0.034,ug/m3,false,99,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.034,ug/m3,false,95,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.034,ug/m3,false,70,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,91-20-3,Naphthalene,0.0021,ug/m3,0.034,ug/m3,true,48,70041
08/18/2010 12:00 AM,Air,V06-20100817-1942-PUF,V06,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.034,ug/m3,false,81,70041
08/18/2010 12:00 AM,Air,GI09-20100817-0954-24,GI09,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.81,ug/m3,false,44,70357
08/18/2010 12:00 AM,Air,GI09-20100817-0954-24,GI09,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.81,ug/m3,false,84,70357
08/18/2010 12:00 AM,Air,GI09-20100817-0954-24,GI09,Louisiana,71-43-2,Benzene,,ug/m3,0.6,ug/m3,false,55,70357
08/18/2010 12:00 AM,Air,GI09-20100817-0954-24,GI09,Louisiana,95-47-6,o-Xylene,,ug/m3,0.81,ug/m3,false,67,70357
08/18/2010 12:00 AM,Air,GI09-20100817-0954-24,GI09,Louisiana,108-88-3,Toluene,,ug/m3,0.7,ug/m3,false,30,70357
08/18/2010 12:00 AM,Air,GI09-20100817-0950-P,GI09,Louisiana,EDF-213,PM2.5,7.39,ug/m3,0,,true,82,70357
08/18/2010 12:00 AM,Air,V06-20100817-1325-24,V06,Louisiana,71-43-2,Benzene,,ug/m3,0.63,ug/m3,false,7,70041
08/18/2010 12:00 AM,Air,V06-20100817-1325-24,V06,Louisiana,108-88-3,Toluene,1.8,ug/m3,0.74,ug/m3,true,76,70041
08/18/2010 12:00 AM,Air,V06-20100817-1325-24,V06,Louisiana,95-47-6,o-Xylene,,ug/m3,0.85,ug/m3,false,35,70041
08/18/2010 12:00 AM,Air,V06-20100817-1325-24,V06,Louisiana,100-41-4,Ethylbenzene,,ug/m3,0.85,ug/m3,false,16,70041
08/18/2010 12:00 AM,Air,V06-20100817-1325-24,V06,Louisiana,179601-23-1,m p-Xylene,,ug/m3,0.85,ug/m3,false,23,70041
08/18/2010 12:00 AM,Air,V06-20100817-0940-P,V06,Louisiana,EDF-213,PM2.5,7.29,ug/m3,0,,true,6,70041
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,91-20-3,Naphthalene,0.0053,ug/m3,0.034,ug/m3,true,74,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,56-55-3,Benz[a]anthracene,,ug/m3,0.034,ug/m3,false,1,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,218-01-9,Chrysene,,ug/m3,0.034,ug/m3,false,13,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,53-70-3,Dibenz[a h]anthracene,,ug/m3,0.034,ug/m3,false,71,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,207-08-9,Benzo[k]fluoranthene,,ug/m3,0.034,ug/m3,false,33,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,50-32-8,Benzo[a]pyrene,,ug/m3,0.034,ug/m3,false,9,70358
08/18/2010 12:00 AM,Air,GI08-20100817-0853-PUF,GI08,Louisiana,193-39-5,Indeno[1 2 3-cd]pyrene,,ug/m3,0.034,ug/m3,false,70,70358
